problem,d,pAGE_F_1_HV_M,pAGE_F_1_EPS_M,pAGE_F_1_IGD_M,pAGE_F_1_HV_Md,pAGE_F_1_EPS_Md,pAGE_F_1_IGD_Md,pAGE_F_1_HV_St,pAGE_F_1_EPS_St,pAGE_F_1_IGD_St,pAGE_F_1_HV_IQR,pAGE_F_1_EPS_IQR,pAGE_F_1_IGD_IQR,pAGE_F_2_HV_M,pAGE_F_2_EPS_M,pAGE_F_2_IGD_M,pAGE_F_2_HV_Md,pAGE_F_2_EPS_Md,pAGE_F_2_IGD_Md,pAGE_F_2_HV_St,pAGE_F_2_EPS_St,pAGE_F_2_IGD_St,pAGE_F_2_HV_IQR,pAGE_F_2_EPS_IQR,pAGE_F_2_IGD_IQR,pAGE_O_1_HV_M,pAGE_O_1_EPS_M,pAGE_O_1_IGD_M,pAGE_O_1_HV_Md,pAGE_O_1_EPS_Md,pAGE_O_1_IGD_Md,pAGE_O_1_HV_St,pAGE_O_1_EPS_St,pAGE_O_1_IGD_St,pAGE_O_1_HV_IQR,pAGE_O_1_EPS_IQR,pAGE_O_1_IGD_IQR,pAGE_O_2_HV_M,pAGE_O_2_EPS_M,pAGE_O_2_IGD_M,pAGE_O_2_HV_Md,pAGE_O_2_EPS_Md,pAGE_O_2_IGD_Md,pAGE_O_2_HV_St,pAGE_O_2_EPS_St,pAGE_O_2_IGD_St,pAGE_O_2_HV_IQR,pAGE_O_2_EPS_IQR,pAGE_O_2_IGD_IQR,AGE_1_HV_M,AGE_1_EPS_M,AGE_1_IGD_M,AGE_1_HV_Md,AGE_1_EPS_Md,AGE_1_IGD_Md,AGE_1_HV_St,AGE_1_EPS_St,AGE_1_IGD_St,AGE_1_HV_IQR,AGE_1_EPS_IQR,AGE_1_IGD_IQR,AGE_2_HV_M,AGE_2_EPS_M,AGE_2_IGD_M,AGE_2_HV_Md,AGE_2_EPS_Md,AGE_2_IGD_Md,AGE_2_HV_St,AGE_2_EPS_St,AGE_2_IGD_St,AGE_2_HV_IQR,AGE_2_EPS_IQR,AGE_2_IGD_IQR,pNSGAII_1_HV_M,pNSGAII_1_EPS_M,pNSGAII_1_IGD_M,pNSGAII_1_HV_Md,pNSGAII_1_EPS_Md,pNSGAII_1_IGD_Md,pNSGAII_1_HV_St,pNSGAII_1_EPS_St,pNSGAII_1_IGD_St,pNSGAII_1_HV_IQR,pNSGAII_1_EPS_IQR,pNSGAII_1_IGD_IQR,pNSGAII_2_HV_M,pNSGAII_2_EPS_M,pNSGAII_2_IGD_M,pNSGAII_2_HV_Md,pNSGAII_2_EPS_Md,pNSGAII_2_IGD_Md,pNSGAII_2_HV_St,pNSGAII_2_EPS_St,pNSGAII_2_IGD_St,pNSGAII_2_HV_IQR,pNSGAII_2_EPS_IQR,pNSGAII_2_IGD_IQR,NSGAII_1_HV_M,NSGAII_1_EPS_M,NSGAII_1_IGD_M,NSGAII_1_HV_Md,NSGAII_1_EPS_Md,NSGAII_1_IGD_Md,NSGAII_1_HV_St,NSGAII_1_EPS_St,NSGAII_1_IGD_St,NSGAII_1_HV_IQR,NSGAII_1_EPS_IQR,NSGAII_1_IGD_IQR,NSGAII_2_HV_M,NSGAII_2_EPS_M,NSGAII_2_IGD_M,NSGAII_2_HV_Md,NSGAII_2_EPS_Md,NSGAII_2_IGD_Md,NSGAII_2_HV_St,NSGAII_2_EPS_St,NSGAII_2_IGD_St,NSGAII_2_HV_IQR,NSGAII_2_EPS_IQR,NSGAII_2_IGD_IQR,pSPEA2_1_HV_M,pSPEA2_1_EPS_M,pSPEA2_1_IGD_M,pSPEA2_1_HV_Md,pSPEA2_1_EPS_Md,pSPEA2_1_IGD_Md,pSPEA2_1_HV_St,pSPEA2_1_EPS_St,pSPEA2_1_IGD_St,pSPEA2_1_HV_IQR,pSPEA2_1_EPS_IQR,pSPEA2_1_IGD_IQR,pSPEA2_2_HV_M,pSPEA2_2_EPS_M,pSPEA2_2_IGD_M,pSPEA2_2_HV_Md,pSPEA2_2_EPS_Md,pSPEA2_2_IGD_Md,pSPEA2_2_HV_St,pSPEA2_2_EPS_St,pSPEA2_2_IGD_St,pSPEA2_2_HV_IQR,pSPEA2_2_EPS_IQR,pSPEA2_2_IGD_IQR,SPEA2_1_HV_M,SPEA2_1_EPS_M,SPEA2_1_IGD_M,SPEA2_1_HV_Md,SPEA2_1_EPS_Md,SPEA2_1_IGD_Md,SPEA2_1_HV_St,SPEA2_1_EPS_St,SPEA2_1_IGD_St,SPEA2_1_HV_IQR,SPEA2_1_EPS_IQR,SPEA2_1_IGD_IQR,SPEA2_2_HV_M,SPEA2_2_EPS_M,SPEA2_2_IGD_M,SPEA2_2_HV_Md,SPEA2_2_EPS_Md,SPEA2_2_IGD_Md,SPEA2_2_HV_St,SPEA2_2_EPS_St,SPEA2_2_IGD_St,SPEA2_2_HV_IQR,SPEA2_2_EPS_IQR,SPEA2_2_IGD_IQR
DTLZ2.R0,1,0.258650344,0.096023871,0.007203151,0.259854537,0.096010898,0.007184527,0.011803039,0.009010025,5.33E-04,0.015587777,0.011197787,8.15E-04,0.2916745,0.081197849,0.005817558,0.29204905,0.087061318,0.005812093,0.008771601,0.015077508,3.49E-04,0.014155605,0.025099391,4.90E-04,0.363637111,0.038323997,0.003324732,0.364176674,0.037201187,0.00330968,0.004123758,0.004701333,1.12E-04,0.005387451,0.005998514,1.20E-04,0.38547203,0.033156161,0.002689242,0.385746022,0.031715835,0.002690223,0.002416467,0.005897958,7.87E-05,0.003413297,0.009422758,1.06E-04,0.193910759,0.182990876,0.010861261,0.194662193,0.183075765,0.010525993,0.018827611,0.022184882,0.001434791,0.027179996,0.032051154,0.001636535,0.191880784,0.181849787,0.010861341,0.192730461,0.180816359,0.010597858,0.020082546,0.020094315,0.001432626,0.023600403,0.03180812,0.001240213,0.198603676,0.169765693,0.008114027,0.19948798,0.160610276,0.00794217,0.027252078,0.042026087,0.001037797,0.041762107,0.06171798,0.001317538,0.248270213,0.127727824,0.006167064,0.251578434,0.123145009,0.006087553,0.018171212,0.033269913,6.11E-04,0.022521666,0.051372958,6.86E-04,0.232925519,0.159523747,0.006415267,0.234174336,0.14942301,0.006274801,0.021257187,0.040350538,9.69E-04,0.028421764,0.050377637,0.001379662,0.266352485,0.13618406,0.005232597,0.268992438,0.130489896,0.005210904,0.018615838,0.032787955,6.58E-04,0.022190414,0.030145031,9.14E-04,0.217344114,0.172830869,0.007195952,0.219287903,0.166647301,0.006836433,0.019001073,0.053547379,0.001147205,0.027200254,0.072056428,0.001288552,0.260946992,0.119384793,0.005265257,0.262695869,0.119344363,0.005184053,0.012899331,0.02802088,4.18E-04,0.01655477,0.041551106,3.44E-04,0.259547738,0.115128101,0.005304329,0.261147684,0.108707047,0.005241718,0.015280733,0.027580692,3.35E-04,0.022146413,0.031994754,3.97E-04,0.263753864,0.120031009,0.005289302,0.266069021,0.118165799,0.00523248,0.014466663,0.030385443,3.43E-04,0.018672749,0.050070585,4.46E-04
DTLZ3.R0,2,0.230500286,0.124305476,0.010208939,0.230561446,0.122086112,0.010090243,0.021028665,0.02406241,9.54E-04,0.027687374,0.032185143,0.001316576,0.255828948,0.1052972,0.008474913,0.258242588,0.103836595,0.008349814,0.023344514,0.021698608,7.25E-04,0.034373083,0.034472124,8.34E-04,0.238778532,0.281015247,0.021457957,0.28793577,0.102644325,0.005944212,0.12136624,0.436350855,0.036181019,0.150825392,0.144264726,0.006987186,0.166970983,0.561996198,0.038954672,0.164154245,0.175116293,0.012610078,0.130504189,0.751990536,0.054262911,0.281465728,0.429769108,0.029339796,0.003271916,5.157032938,0.428878898,0,3.765930807,0.27879146,0.012602708,5.428417732,0.502814779,0,3.753349895,0.315956031,0.003947953,4.147317852,0.317629027,0,4.130157342,0.297428828,0.022332993,2.184113337,0.175636894,0,2.466053053,0.19996665,0.077598308,0.954109363,0.069687344,0.078143197,0.36547389,0.019901731,0.077964671,0.963337077,0.073634141,0.151539528,1.279609869,0.097041348,0.096260963,0.873538968,0.067196934,0,0.829301126,0.056623706,0.103009381,0.762970264,0.06348628,0.197703638,1.180052019,0.098801703,0.122805832,0.439181971,0.030589682,0.140809438,0.218914409,0.012359083,0.080248128,0.517595696,0.041070183,0.137296587,0.210732139,0.01170785,0.037263255,1.312108078,0.091897636,0,1.591651964,0.110695065,0.067330886,0.997999136,0.074390428,0.037003459,1.578981376,0.105934625,0,69.76987488,5.391074934,0,54.79585582,4.225755248,0,48.64010723,3.772124093,0,56.07322885,4.349590216,0,26.81704266,2.059318963,0,25.25468451,1.934283726,0,12.77545302,0.987597586,0,15.23374312,1.181492432,0,27.71786068,2.133011567,0,26.18906114,2.029260367,0,15.8922256,1.227964593,0,15.65619575,1.18671322,0,28.78362964,2.212036693,0,28.08160812,2.153606209,0,12.92289828,1.002920644,0,14.40355922,1.156261226
DTLZ2.R1,3,0.150968642,0.068693511,0.006826235,0.151621112,0.067478691,0.006725236,0.009237248,0.005993597,4.82E-04,0.013017876,0.007525299,6.64E-04,0.164238345,0.056714172,0.005905171,0.164733471,0.05540393,0.005883161,0.006941732,0.006067188,4.08E-04,0.007979033,0.006524712,6.69E-04,0.196702114,0.032526036,0.003602502,0.196769261,0.032075307,0.003587766,0.00298624,0.00242069,1.46E-04,0.00417384,0.002844662,1.75E-04,0.207202669,0.026305445,0.002915639,0.207406333,0.025872876,0.002899463,0.002213005,0.001825895,1.10E-04,0.002356051,0.002183833,1.47E-04,0.075938113,0.325573923,0.012593213,0.070519504,0.241477594,0.012058393,0.025315941,0.202006576,0.002459329,0.038518257,0.316849964,0.002809824,0.068299702,0.331847081,0.013325647,0.071471489,0.244806612,0.012431492,0.026480343,0.199973497,0.004099402,0.032840709,0.297511502,0.002875003,0.101689092,0.262052239,0.009921628,0.105299722,0.161556109,0.009178337,0.021360456,0.186496737,0.002383837,0.030149007,0.310572045,0.003002301,0.129995302,0.161658087,0.007128409,0.132166147,0.103986242,0.006686186,0.015685546,0.123013603,0.001329687,0.019378644,0.073442488,9.19E-04,0.099944263,0.232747817,0.00863679,0.101483433,0.180746303,0.008406157,0.022385689,0.125442483,0.001409087,0.030012459,0.130409891,0.001658489,0.122535132,0.151171226,0.006820849,0.122365253,0.13167733,0.006703306,0.019097031,0.06862163,7.97E-04,0.030351157,0.05635962,0.001157927,0.087976579,0.710789643,0.017126257,0.094156688,0.717134764,0.017321417,0.022774279,0.081677911,0.002248655,0.027727879,0.087994329,0.003123671,0.13797878,0.177420823,0.007461256,0.13963381,0.113583911,0.006814462,0.01429982,0.151383057,0.001971329,0.02095527,0.070639353,0.00112593,0.135264619,0.243121434,0.008485511,0.138670049,0.130192749,0.007060302,0.015361795,0.211615461,0.003133909,0.022389429,0.324040716,0.003581599,0.129566196,0.215325795,0.008032253,0.133127531,0.135212217,0.006916672,0.016827776,0.18519837,0.002770497,0.025563957,0.081848936,0.001571814
DTLZ3.R1,4,0.142278801,0.080083395,0.010109588,0.14246868,0.078153545,0.010057261,0.010176373,0.011698608,8.84E-04,0.014538457,0.015947218,0.001223904,0.152498764,0.068063109,0.008507882,0.15405167,0.065974121,0.008508375,0.010571406,0.009241448,5.77E-04,0.014921681,0.012214965,8.34E-04,0.12875224,0.277483045,0.016421172,0.158709089,0.087423107,0.006892974,0.064345318,0.418227797,0.021823238,0.068813479,0.17159528,0.005710804,0.065921535,0.679781978,0.032338588,0.048207508,0.663311764,0.024731439,0.066858796,0.635518242,0.029313254,0.133095877,0.844005787,0.039769124,2.60E-04,5.698915231,0.320468961,0,4.132385614,0.208865129,0.001162419,3.816049625,0.243654272,0,7.182942319,0.482470799,0,5.119869159,0.279238456,0,4.345413678,0.237642708,0,3.017363262,0.18457127,0,5.183459586,0.291054042,0.061352706,0.697750854,0.034775956,0.075755284,0.494832075,0.017192074,0.0433602,0.637860281,0.033483478,0.096948648,0.787417765,0.046171968,0.06998625,0.692156039,0.036594693,0.091584604,0.470821128,0.015034854,0.053954537,0.674176881,0.036789094,0.114224927,0.86455938,0.050379131,0.053624582,0.584269648,0.027360567,0.055097782,0.405165084,0.01734767,0.040320002,0.46663298,0.022780329,0.081421129,0.611970028,0.016331358,0.006402096,2.427992269,0.122232787,0,1.3555849,0.068285678,0.017573166,6.016444843,0.327213388,0,1.135517771,0.05855632,0,28.90672822,1.563333274,0,28.0268159,1.510357624,0,12.27534484,0.675784921,0,15.22541137,0.843310863,0,23.70985513,1.279647453,0,20.54111256,1.131267292,0,10.51999265,0.577408776,0,11.82936063,0.655950211,0,25.89133096,1.399780544,0,23.99682281,1.289634582,0,13.71900136,0.752368706,0,15.84833125,0.863958328,0,27.37387579,1.479460049,0,27.1508974,1.462084295,0,10.41976728,0.573043158,0,14.04164878,0.791047173
DTLZ2.R2,5,0.140770788,0.067922718,0.012003337,0.141968754,0.065303011,0.011815548,0.010476086,0.010271948,0.001788074,0.017339922,0.00900142,0.002381155,0.146608952,0.058759925,0.011224989,0.147484203,0.056155201,0.010922764,0.010946875,0.009122861,0.001498035,0.016895718,0.009745178,0.002242949,0.174774376,0.035070601,0.010392425,0.176941668,0.033834424,0.010196444,0.007206408,0.004042703,0.001719406,0.00965936,0.005164649,0.002605037,0.184755516,0.027894494,0.009626537,0.18530748,0.026976224,0.009478542,0.004213337,0.003419876,0.001731436,0.006275232,0.005007051,0.002726782,0.018967235,0.909613592,0.024531754,0.013435509,0.943268033,0.023690068,0.015579683,0.064753685,0.002615696,0.01549744,0.061760906,0.002062995,0.013085195,0.930847898,0.025354498,0.011556813,0.944119349,0.025565905,0.010918515,0.038498165,0.002690062,0.017428692,0.029246224,0.004626859,0.105385761,0.390004903,0.013447424,0.106187636,0.330185932,0.011446068,0.019997958,0.213067948,0.004491382,0.023590778,0.370744283,0.006505916,0.102768663,0.32659315,0.01242258,0.10799676,0.284966401,0.011013018,0.022971693,0.17825813,0.003583305,0.026523753,0.187140396,0.003269203,0.066710168,0.448741841,0.015518451,0.067041843,0.441609855,0.01480221,0.024217266,0.205902917,0.003728693,0.032113972,0.348413386,0.004416891,0.085921874,0.366784339,0.012785434,0.089127365,0.321069865,0.011810102,0.022842475,0.190145573,0.003195903,0.029382439,0.287962015,0.003610573,0.073961589,0.819134659,0.025456708,0.078949348,0.819454456,0.025217355,0.025327597,0.066984645,0.002790849,0.0261611,0.074261766,0.003014251,0.095762647,0.495217249,0.016357717,0.095925579,0.389735363,0.013908435,0.021908461,0.212111054,0.006030936,0.032944765,0.397231497,0.01108692,0.092185208,0.547870881,0.017345357,0.091701238,0.421303048,0.016098278,0.022220088,0.235438797,0.006539145,0.02674361,0.457592828,0.013015626,0.093391641,0.536759512,0.017074814,0.091318095,0.444004788,0.015351295,0.021607486,0.232680814,0.006383075,0.028726316,0.461241429,0.012226536
DTLZ3.R2,6,0.106736938,0.129417491,0.019262044,0.107173854,0.105434049,0.018805645,0.021042761,0.075989599,0.002628507,0.029713729,0.058952472,0.002994819,0.112688587,0.134816347,0.017827803,0.117416703,0.113359509,0.017417942,0.023837875,0.090006926,0.002509528,0.034866877,0.086240945,0.003086532,0.105941221,0.33628348,0.025991832,0.125618036,0.133588082,0.014024195,0.052607764,0.489614403,0.029320777,0.054186001,0.232574167,0.006219834,0.059836782,0.696750035,0.044816786,0.047087822,0.293440979,0.02334747,0.058035805,0.767690558,0.043927797,0.119996109,0.880064462,0.057057226,0,5.893664351,0.404293153,0,5.104479024,0.316587214,0,3.671125259,0.267258658,0,3.977530002,0.287511456,4.52E-04,5.331742922,0.361245304,0,5.045147671,0.317046678,0.002996262,2.301918369,0.166344639,0,2.68538142,0.218272356,0.058100357,0.8270047,0.04661943,0.071521183,0.670995271,0.0313407,0.041998993,0.582774861,0.036814053,0.095597501,0.623094099,0.052861,0.051716654,0.833782206,0.050001561,0.065144331,0.751941213,0.031292035,0.046108683,0.581597466,0.040486181,0.094702121,0.703881861,0.054743165,0.039243667,0.790447849,0.043485933,0.037975065,0.633908341,0.03116969,0.033770023,0.519385503,0.028512695,0.063494195,0.533936901,0.026612549,0.009132097,1.767314787,0.105880909,0,1.558853783,0.091759917,0.02321248,1.140555433,0.070774158,0,1.250581405,0.086510998,0,26.70625062,1.780901719,0,26.51914665,1.754673948,0,10.21904075,0.689930362,0,12.95264865,0.899376233,0,23.29833228,1.547926301,0,20.85478822,1.380336886,0,10.18745425,0.688947661,0,12.3987191,0.835200725,0,24.99393715,1.666027935,0,22.97021783,1.51739728,0,12.75956858,0.862476222,0,15.16181838,1.02153736,0,26.73331638,1.778680923,0,27.00913394,1.787810206,0,10.37784912,0.706115288,0,14.41594322,1.02570502
