197	0.924
198	0.797
199	0.785
200	0.751
201	0.642
202	0.726
203	0.774
204	0.933
205	0.936
206	0.918
207	0.917
208	0.775
209	0.739
210	0.575
211	0.546
212	0.518
213	0.397
214	0.436
215	0.361
216	0.377
217	0.361
218	0.362
219	0.506
220	0.655
221	0.763
222	0.789
223	0.853
224	0.791
225	0.79
226	0.822
227	0.864
228	0.912
229	0.928
230	0.897
231	0.852
232	0.83
233	0.872
234	0.874
235	0.898
236	0.915
237	0.972
238	0.934
239	0.941
240	0.969
241	0.943
242	0.939
243	0.844
244	0.799
245	0.581
246	0.517
247	0.526
248	0.578
249	0.615
250	0.67
251	0.567
252	0.553
253	0.605
254	0.569
255	0.482
256	0.343
257	0.328
258	0.231
259	0.175
260	0.14
261	0.104
262	0.105
263	0.084
264	0.109
265	0.092
266	0.111
267	0.173
268	0.207
269	0.263
270	0.27
271	0.356
272	0.244
273	0.22
274	0.174
275	0.221
276	0.272
277	0.241
278	0.289
279	0.261
280	0.208
281	0.201
282	0.176
283	0.193
284	0.118
285	0.117
286	0.105
287	0.091
288	0.128
289	0.114
290	0.075
291	0.066
292	0.099
293	0.039
294	0.05
295	0.054
296	0.05
297	0.019
298	0.044
299	0.022
300	0.004
301	0.007
302	0.017
303	0
304	0
305	0.008
306	0
307	0.001
308	0.002
309	0
310	0
311	0
312	0
313	0.004
314	0.007
315	0.003
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0.009
329	0
330	0
331	0
332	0
333	0
334	0
335	0.001
336	0.02
337	0.006
338	0.009
339	0
340	0
341	0
342	0
343	0
344	0.001
345	0
346	0
347	0
348	0.002
349	0.013
350	0.024
351	0.045
352	0.034
353	0.035
354	0.036
355	0.044
356	0.049
357	0.05
358	0.034
359	0.023
360	0.053
361	0.044
362	0.057
363	0.049
364	0.049
365	0.076
366	0.076
367	0.069
368	0.061
369	0.117
370	0.093
371	0.181
372	0.169
373	0.162
374	0.153
375	0.167
376	0.134
377	0.096
378	0.1
379	0.119
380	0.154
381	0.188
382	0.17
383	0.196
384	0.181
385	0.148
386	0.184
387	0.097
388	0.135
389	0.144
390	0.112
391	0.068
392	0.062
393	0.087
394	0.094
395	0.136
396	0.136
397	0.165
398	0.112
399	0.059
400	0.067
401	0.08
402	0.047
403	0.055
404	0.069
405	0.186
406	0.218
407	0.154
408	0.092
409	0.035
410	0.085
411	0.107
412	0.079
413	0.046
414	0.033
415	0.029
416	0.021
417	0.021
418	0.005
419	0.023
420	0.017
421	0.028
422	0.004
423	0.039
424	0.023
425	0
426	0.041
427	0.075
428	0.064
429	0.086
430	0.078
431	0.094
432	0.085
433	0.077
434	0.123
435	0.088
436	0.195
437	0.147
438	0.229
439	0.264
440	0.282
441	0.282
442	0.381
443	0.467
444	0.398
445	0.249
446	0.173
447	0.118
448	0.07
449	0.059
450	0.037
451	0.03
452	0.026
453	0.041
454	0.065
455	0.062
456	0.054
457	0.077
458	0.123
459	0.088
460	0.089
461	0.103
462	0.136
463	0.185
464	0.239
465	0.349
466	0.422
467	0.475
468	0.432
469	0.536
470	0.571
471	0.596
472	0.605
473	0.654
474	0.633
475	0.662
476	0.689
477	0.614
478	0.499
479	0.437
480	0.464
481	0.426
482	0.333
483	0.292
484	0.252
485	0.179
486	0.183
487	0.165
488	0.151
489	0.096
490	0.07
491	0.18
492	0.234
493	0.249
494	0.246
495	0.222
496	0.186
497	0.198
498	0.222
499	0.266
500	0.244
501	0.199
502	0.158
503	0.131
504	0.122
505	0.063
506	0.075
507	0.087
508	0.035
509	0.019
510	0
511	0
512	0.003
513	0
514	0.016
515	0.033
516	0.06
517	0.058
518	0.103
519	0.121
520	0.14
521	0.143
522	0.173
523	0.191
524	0.227
525	0.268
526	0.281
527	0.316
528	0.38
529	0.398
530	0.434
531	0.433
532	0.447
533	0.448
534	0.481
535	0.498
536	0.487
537	0.517
538	0.468
539	0.516
540	0.623
541	0.715
542	0.692
543	0.64
544	0.583
545	0.432
546	0.422
547	0.506
548	0.436
549	0.411
550	0.337
551	0.261
552	0.25
553	0.22
554	0.239
555	0.281
556	0.168
557	0.052
558	0.037
559	0.075
560	0.053
561	0
562	0
563	0.014
564	0.014
565	0.007
566	0.015
567	0.02
568	0
569	0.011
570	0
571	0.007
572	0.003
573	0.02
574	0.028
575	0.045
576	0.077
577	0.146
578	0.204
579	0.248
580	0.294
581	0.309
582	0.261
583	0.424
584	0.529
585	0.559
586	0.568
587	0.66
588	0.687
589	0.744
590	0.757
591	0.744
592	0.711
593	0.708
594	0.719
595	0.702
596	0.722
597	0.726
598	0.651
599	0.597
600	0.652
601	0.642
602	0.633
603	0.616
604	0.57
605	0.485
606	0.416
607	0.396
608	0.369
609	0.298
610	0.257
611	0.303
612	0.371
613	0.441
614	0.407
615	0.346
616	0.265
617	0.158
618	0.129
619	0.116
620	0.11
621	0.103
622	0.092
623	0.077
624	0.055
625	0.06
626	0.045
627	0.034
628	0.022
629	0.035
630	0.028
631	0.006
632	0.021
633	0.027
634	0.044
635	0.042
636	0.046
637	0.075
638	0.084
639	0.094
640	0.106
641	0.042
642	0.033
643	0
644	0.007
645	0
646	0.064
647	0
648	0
649	0
650	0
651	0.002
652	0.02
653	0.012
654	0.031
655	0.044
656	0.064
657	0.069
658	0.064
659	0.054
660	0.08
661	0.091
662	0.092
663	0.136
664	0.102
665	0.085
666	0.09
667	0.054
668	0.045
669	0.026
670	0.005
671	0.007
672	0.012
673	0
674	0.102
675	0.112
676	0.136
677	0.149
678	0.123
679	0.078
680	0.04
681	0.069
682	0.045
683	0.023
684	0.047
685	0.046
686	0.04
687	0.027
688	0.017
689	0.009
690	0
691	0.002
692	0.016
693	0.01
694	0.006
695	0.014
696	0.031
697	0.013
698	0.002
699	0.022
700	0.021
701	0.043
702	0.059
703	0.04
704	0.099
705	0.045
706	0.01
707	0.023
708	0.047
709	0.071
710	0.074
711	0.043
712	0.057
713	0.085
714	0.065
715	0.077
716	0.097
717	0.154
718	0.146
719	0.124
720	0.175
721	0.139
722	0.117
723	0.101
724	0.089
725	0.038
726	0.027
727	0.061
728	0.065
729	0.08
730	0.13
731	0.173
732	0.183
733	0.201
734	0.164
735	0.203
736	0.187
737	0.131
738	0.058
739	0.084
740	0.094
741	0.095
742	0.096
743	0.07
744	0.084
745	0.102
746	0.1
747	0.106
748	0.117
749	0.114
750	0.126
751	0.122
752	0.129
753	0.109
754	0.125
755	0.095
756	0.219
757	0.186
758	0.179
759	0.225
760	0.215
761	0.139
762	0.08
763	0.088
764	0.106
765	0.131
766	0.11
767	0.109
768	0.081
769	0.052
770	0.034
771	0.039
772	0.01
773	0.021
774	0.032
775	0.028
776	0.035
777	0.032
778	0.061
779	0.119
780	0.245
781	0.341
782	0.345
783	0.338
784	0.255
785	0.188
786	0.161
787	0.171
788	0.24
789	0.215
790	0.217
791	0.166
792	0.245
793	0.182
794	0.213
795	0.203
796	0.278
797	0.32
798	0.307
799	0.273
800	0.228
801	0.236
802	0.312
803	0.401
804	0.446
805	0.565
806	0.576
807	0.471
808	0.431
809	0.377
810	0.333
811	0.341
812	0.373
813	0.293
814	0.25
815	0.243
816	0.204
817	0.221
818	0.238
819	0.268
820	0.268
821	0.249
822	0.24
823	0.199
824	0.21
825	0.25
826	0.241
827	0.264
828	0.337
829	0.374
830	0.294
831	0.248
832	0.204
833	0.207
834	0.139
835	0.14
836	0.102
837	0.077
838	0.091
839	0.116
840	0.074
841	0.09
842	0.115
843	0.107
844	0.047
845	0.05
846	0.086
847	0.091
848	0.095
849	0.1
850	0.109
851	0.2
852	0.193
853	0.346
854	0.404
855	0.283
856	0.488
857	0.344
858	0.348
859	0.386
860	0.392
861	0.404
862	0.498
863	0.546
864	0.527
865	0.613
866	0.505
867	0.435
868	0.43
869	0.422
870	0.451
871	0.434
872	0.441
873	0.455
874	0.5
875	0.571
876	0.694
877	0.722
878	0.769
879	0.773
880	0.727
881	0.71
882	0.698
883	0.744
884	0.659
885	0.615
886	0.606
887	0.6
888	0.504
889	0.491
890	0.558
891	0.548
892	0.492
893	0.53
894	0.537
895	0.499
896	0.472
897	0.499
898	0.517
899	0.586
900	0.667
901	0.69
902	0.719
903	0.699
904	0.727
905	0.702
906	0.781
907	0.809
908	0.796
909	0.826
910	0.852
911	0.807
912	0.801
913	0.734
914	0.761
915	0.738
916	0.747
917	0.735
918	0.726
919	0.773
920	0.673
921	0.637
922	0.709
923	0.702
924	0.69
925	0.723
926	0.748
927	0.714
928	0.732
929	0.721
930	0.708
931	0.525
932	0.605
933	0.597
934	0.575
935	0.495
936	0.474
937	0.452
938	0.443
939	0.507
940	0.358
941	0.399
942	0.441
943	0.431
944	0.409
945	0.397
946	0.4
947	0.406
948	0.463
949	0.429
950	0.41
951	0.384
952	0.372
953	0.361
954	0.323
955	0.278
956	0.265
957	0.27
958	0.251
959	0.23
960	0.249
961	0.287
962	0.252
963	0.284
964	0.276
965	0.3
966	0.23
967	0.288
968	0.25
969	0.264
970	0.196
971	0.196
972	0.153
973	0.182
974	0.227
975	0.293
976	0.236
977	0.307
978	0.284
979	0.24
980	0.254
981	0.232
982	0.238
983	0.202
984	0.179
985	0.194
986	0.193
987	0.175
988	0.142
989	0.133
990	0.113
991	0.107
992	0.088
993	0.077
994	0.086
995	0.109
996	0.155
997	0.185
998	0.135
999	0.188
1000	0.192
1001	0.241
1002	0.339
1003	0.342
1004	0.14
1005	0.174
1006	0.126
1007	0.138
1008	0.158
1009	0.225
1010	0.296
1011	0.403
1012	0.479
1013	0.445
1014	0.437
1015	0.402
1016	0.384
1017	0.281
1018	0.222
1019	0.162
1020	0.197
1021	0.237
1022	0.313
1023	0.219
1024	0.182
1025	0.127
1026	0.059
1027	0.082
1028	0.048
1029	0.052
1030	0.026
1031	0.037
1032	0.046
1033	0.044
1034	0.044
1035	0.057
1036	0.024
1037	0.037
1038	0.037
1039	0.046
1040	0.072
1041	0.071
1042	0.143
1043	0.136
1044	0.272
1045	0.325
1046	0.332
1047	0.316
1048	0.285
1049	0.228
1050	0.146
1051	0.366
1052	0.256
1053	0.245
1054	0.238
1055	0.25
1056	0.188
1057	0.143
1058	0.146
1059	0.134
1060	0.161
1061	0.191
1062	0.181
1063	0.211
1064	0.169
1065	0.204
1066	0.224
1067	0.175
1068	0.207
1069	0.301
1070	0.188
1071	0.137
1072	0.14
1073	0.113
1074	0.09
1075	0.115
1076	0.101
1077	0.109
1078	0.055
1079	0.073
1080	0.067
1081	0.089
1082	0.077
1083	0.119
1084	0.1
1085	0.091
1086	0.099
1087	0.118
1088	0.132
1089	0.105
1090	0.077
1091	0.12
1092	0.126
1093	0.129
1094	0.154
1095	0.112
1096	0.074
1097	0.075
1098	0.042
1099	0.013
1100	0.125
1101	0.027
1102	0.025
1103	0.012
1104	0
1105	0
1106	0.01
1107	0.046
1108	0.05
1109	0.016
1110	0.033
1111	0.125
1112	0.069
1113	0.084
1114	0.064
1115	0.069
1116	0.063
1117	0.06
1118	0.033
1119	0.027
1120	0.066
1121	0.033
1122	0
1123	0.007
1124	0.014
1125	0.042
1126	0.084
1127	0.091
1128	0.105
1129	0.113
1130	0.07
1131	0.106
1132	0.125
1133	0.101
1134	0.093
1135	0.106
1136	0.063
1137	0.079
1138	0.138
1139	0.159
1140	0.21
1141	0.323
1142	0.38
1143	0.438
1144	0.545
1145	0.484
1146	0.385
1147	0.358
1148	0.319
1149	0.266
1150	0.197
1151	0.245
1152	0.207
1153	0.117
1154	0.119
1155	0.165
1156	0.159
1157	0.018
1158	0.011
1159	0.015
1160	0.011
1161	0.005
1162	0.011
1163	0.009
1164	0.098
1165	0.013
1166	0.028
1167	0.017
1168	0.006
1169	0.004
1170	0.022
1171	0.002
1172	0.006
1173	0
1174	0
1175	0.018
1176	0.037
1177	0.023
1178	0.011
1179	0.033
1180	0.065
1181	0.067
1182	0.053
1183	0.113
1184	0.168
1185	0.176
1186	0.19
1187	0.283
1188	0.332
1189	0.357
1190	0.371
1191	0.332
1192	0.374
1193	0.347
1194	0.353
1195	0.368
1196	0.426
1197	0.464
1198	0.421
1199	0.494
1200	0.452
1201	0.364
1202	0.376
1203	0.39
1204	0.357
1205	0.339
1206	0.346
1207	0.325
1208	0.367
1209	0.369
1210	0.359
1211	0.362
1212	0.347
1213	0.336
1214	0.327
1215	0.307
1216	0.271
1217	0.239
1218	0.295
1219	0.246
1220	0.291
1221	0.308
1222	0.218
1223	0.218
1224	0.231
1225	0.21
1226	0.227
1227	0.157
1228	0.167
1229	0.182
1230	0.175
1231	0.146
1232	0.134
1233	0.151
1234	0.127
1235	0.119
1236	0.105
1237	0.07
1238	0.08
1239	0.077
1240	0.057
1241	0.044
1242	0.052
1243	0.019
1244	0.052
1245	0.026
1246	0.082
1247	0.122
1248	0.096
1249	0.132
1250	0.13
1251	0.149
1252	0.151
1253	0.167
1254	0.287
1255	0.302
1256	0.37
1257	0.344
1258	0.338
1259	0.39
1260	0.405
1261	0.417
1262	0.512
1263	0.57
1264	0.493
1265	0.475
1266	0.442
1267	0.366
1268	0.32
1269	0.35
1270	0.297
1271	0.408
1272	0.518
1273	0.557
1274	0.666
1275	0.738
1276	0.798
1277	0.831
1278	0.835
1279	0.869
1280	0.755
1281	0.675
1282	0.641
1283	0.732
1284	0.746
1285	0.757
1286	0.759
1287	0.735
1288	0.804
1289	0.776
1290	0.69
1291	0.682
1292	0.636
1293	0.626
1294	0.662
1295	0.717
1296	0.711
1297	0.783
1298	0.738
1299	0.726
1300	0.69
1301	0.665
1302	0.618
1303	0.578
1304	0.692
1305	0.746
1306	0.816
1307	0.827
1308	0.825
1309	0.818
1310	0.8
1311	0.759
1312	0.716
1313	0.664
1314	0.642
1315	0.659
1316	0.588
1317	0.451
1318	0.398
1319	0.298
1320	0.265
1321	0.315
1322	0.236
1323	0.165
1324	0.181
1325	0.146
1326	0.099
1327	0.049
1328	0.1
1329	0.153
1330	0.209
1331	0.282
1332	0.401
1333	0.384
1334	0.5
1335	0.578
1336	0.646
1337	0.522
1338	0.386
1339	0.319
1340	0.267
1341	0.256
1342	0.196
1343	0.207
1344	0.244
1345	0.22
1346	0.173
1347	0.186
1348	0.171
1349	0.091
1350	0.074
1351	0.141
1352	0.023
1353	0.151
1354	0.095
1355	0.085
1356	0.099
1357	0.086
1358	0.119
1359	0.137
1360	0.183
1361	0.179
1362	0.132
1363	0.128
1364	0.108
1365	0.136
1366	0.238
1367	0.301
1368	0.292
1369	0.318
1370	0.349
1371	0.392
1372	0.353
1373	0.351
1374	0.368
1375	0.355
1376	0.392
1377	0.393
1378	0.38
1379	0.381
1380	0.354
1381	0.336
1382	0.408
1383	0.411
1384	0.406
1385	0.363
1386	0.389
1387	0.362
1388	0.315
1389	0.282
1390	0.214
1391	0.207
1392	0.274
1393	0.235
1394	0.222
1395	0.259
1396	0.314
1397	0.338
1398	0.333
1399	0.359
1400	0.301
1401	0.347
1402	0.375
1403	0.402
1404	0.394
1405	0.396
1406	0.373
1407	0.374
1408	0.394
1409	0.469
1410	0.461
1411	0.388
1412	0.395
1413	0.4
1414	0.42
1415	0.386
1416	0.37
1417	0.398
1418	0.374
1419	0.339
1420	0.33
1421	0.339
1422	0.377
1423	0.405
1424	0.416
1425	0.49
1426	0.438
1427	0.515
1428	0.521
1429	0.51
1430	0.496
1431	0.528
1432	0.412
1433	0.426
1434	0.441
1435	0.396
1436	0.418
1437	0.428
1438	0.38
1439	0.384
1440	0.36
1441	0.398
1442	0.374
1443	0.339
1444	0.33
1445	0.339
1446	0.377
1447	0.405
1448	0.416
1449	0.49
1450	0.438
1451	0.515
1452	0.521
1453	0.51
1454	0.496
1455	0.528
1456	0.412
1457	0.426
1458	0.441
1459	0.396
1460	0.418
1461	0.428
1462	0.38
1463	0.384
1464	0.36
1465	0.389
1466	0.398
1467	0.422
1468	0.446
1469	0.468
1470	0.472
1471	0.525
1472	0.577
1473	0.638
1474	0.653
1475	0.675
1476	0.769
1477	0.743
1478	0.723
1479	0.717
1480	0.831
1481	0.734
1482	0.674
1483	0.594
1484	0.586
1485	0.542
1486	0.491
1487	0.49
1488	0.489
1489	0.408
1490	0.386
1491	0.343
1492	0.286
1493	0.271
1494	0.243
1495	0.251
1496	0.175
1497	0.152
1498	0.152
1499	0.179
1500	0.16
1501	0.188
1502	0.185
1503	0.23
1504	0.263
1505	0.161
1506	0.137
1507	0.1
1508	0.104
1509	0.122
1510	0.12
1511	0.109
1512	0.163
1513	0.21
1514	0.185
1515	0.166
1516	0.222
1517	0.233
1518	0.19
1519	0.13
1520	0.117
1521	0.112
1522	0.164
1523	0.259
1524	0.276
1525	0.238
1526	0.237
1527	0.193
1528	0.129
1529	0.03
1530	0.021
1531	0
1532	0
1533	0.002
1534	0.01
1535	0.017
1536	0.029
1537	0.046
1538	0.075
1539	0.109
1540	0.145
1541	0.179
1542	0.177
1543	0.253
1544	0.308
1545	0.354
1546	0.477
1547	0.459
1548	0.446
1549	0.437
1550	0.45
1551	0.479
1552	0.487
1553	0.498
1554	0.467
1555	0.509
1556	0.514
1557	0.468
1558	0.449
1559	0.488
1560	0.426
1561	0.39
1562	0.385
1563	0.344
1564	0.365
1565	0.346
1566	0.347
1567	0.337
1568	0.385
1569	0.436
1570	0.47
1571	0.502
1572	0.524
1573	0.523
1574	0.424
1575	0.438
1576	0.43
1577	0.384
1578	0.408
1579	0.429
1580	0.467
1581	0.433
1582	0.391
1583	0.394
1584	0.427
1585	0.408
1586	0.411
1587	0.378
1588	0.375
1589	0.363
1590	0.388
1591	0.418
1592	0.491
1593	0.453
1594	0.543
1595	0.564
1596	0.556
1597	0.57
1598	0.502
1599	0.527
1600	0.523
1601	0.514
1602	0.491
1603	0.443
1604	0.474
1605	0.437
1606	0.429
1607	0.463
1608	0.452
1609	0.432
1610	0.491
1611	0.436
1612	0.43
1613	0.432
1614	0.446
1615	0.503
1616	0.542
1617	0.596
1618	0.665
1619	0.68
1620	0.495
1621	0.636
1622	0.693
1623	0.72
1624	0.716
1625	0.687
1626	0.623
1627	0.57
1628	0.562
1629	0.532
1630	0.516
1631	0.445
1632	0.44
1633	0.419
1634	0.429
1635	0.336
1636	0.337
1637	0.411
1638	0.393
1639	0.405
1640	0.393
1641	0.441
1642	0.506
1643	0.543
1644	0.56
1645	0.534
1646	0.568
1647	0.552
1648	0.502
1649	0.454
1650	0.409
1651	0.364
1652	0.37
1653	0.288
1654	0.244
1655	0.214
1656	0.142
1657	0.118
1658	0.116
1659	0.079
1660	0.059
1661	0.052
1662	0.066
1663	0.048
1664	0.025
1665	0.04
1666	0.028
1667	0.034
1668	0.048
1669	0.068
1670	0.07
1671	0.057
1672	0.078
1673	0.047
1674	0.053
1675	0.017
1676	0.025
1677	0.037
1678	0.015
1679	0.007
1680	0.011
1681	0.009
1682	0.023
1683	0.015
1684	0.018
1685	0.023
1686	0.029
1687	0.038
1688	0.022
1689	0.036
1690	0.037
1691	0.07
1692	0.061
1693	0.105
1694	0.089
1695	0.097
1696	0.066
1697	0.027
1698	0.02
1699	0.025
1700	0.017
1701	0.018
1702	0.034
1703	0.031
1704	0.03
1705	0.048
1706	0.064
1707	0.066
1708	0.055
1709	0.064
1710	0.031
1711	0.037
1712	0.048
1713	0.048
1714	0.062
1715	0.077
1716	0.088
1717	0.083
1718	0.073
1719	0.088
1720	0.055
1721	0.043
1722	0.026
1723	0.004
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0.001
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0
1736	0.009
1737	0.007
1738	0
1739	0.014
1740	0.023
1741	0.012
1742	0.029
1743	0.033
1744	0.067
1745	0.074
1746	0.06
1747	0.031
1748	0.062
1749	0.058
1750	0.106
1751	0.097
1752	0.132
1753	0.111
1754	0.114
1755	0.135
1756	0.139
1757	0.13
1758	0.154
1759	0.162
1760	0.175
1761	0.141
1762	0.167
1763	0.123
1764	0.121
1765	0.111
1766	0.116
1767	0.092
1768	0.071
1769	0.059
1770	0.028
1771	0.018
1772	0.038
1773	0.018
1774	0.016
1775	0.015
1776	0.005
1777	0.001
1778	0.03
1779	0.055
1780	0.06
1781	0.04
1782	0.089
1783	0.11
1784	0.12
1785	0.091
1786	0.108
1787	0.101
1788	0.07
1789	0.136
1790	0.12
1791	0.137
1792	0.099
1793	0.08
1794	0.095
1795	0.063
1796	0.051
1797	0.006
1798	0
1799	0
1800	0.037
1801	0.06
1802	0.084
1803	0.085
1804	0.078
1805	0.124
1806	0.151
1807	0.138
1808	0.163
1809	0.199
1810	0.271
1811	0.309
1812	0.365
1813	0.401
1814	0.358
1815	0.406
1816	0.335
1817	0.339
1818	0.405
1819	0.373
1820	0.407
1821	0.289
1822	0.288
1823	0.352
1824	0.398
1825	0.396
1826	0.363
1827	0.302
1828	0.307
1829	0.317
1830	0.3
1831	0.305
1832	0.367
1833	0.364
1834	0.389
1835	0.405
1836	0.39
1837	0.37
1838	0.37
1839	0.324
1840	0.3
1841	0.257
1842	0.219
1843	0.169
1844	0.168
1845	0.096
1846	0.02
1847	0.015
1848	0.041
1849	0.028
1850	0.023
1851	0.026
1852	0.028
1853	0.02
1854	0
1855	0
1856	0
1857	0.007
1858	0.003
1859	0.003
1860	0.028
1861	0.006
1862	0.019
1863	0.017
1864	0.029
1865	0.013
1866	0.001
1867	0.002
1868	0.024
1869	0.023
1870	0.074
1871	0.052
1872	0.117
1873	0.122
1874	0.116
1875	0.151
1876	0.221
1877	0.184
1878	0.354
1879	0.529
1880	0.66
1881	0.73
1882	0.743
1883	0.676
1884	0.669
1885	0.623
1886	0.566
1887	0.438
1888	0.405
1889	0.479
1890	0.502
1891	0.399
1892	0.394
1893	0.35
1894	0.393
1895	0.389
1896	0.426
1897	0.38
1898	0.307
1899	0.32
1900	0.361
1901	0.413
1902	0.433
1903	0.49
1904	0.528
1905	0.577
1906	0.612
1907	0.663
1908	0.777
1909	0.912
1910	0.911
1911	0.895
1912	0.843
1913	0.73
1914	0.508
1915	0.332
1916	0.262
1917	0.199
1918	0.128
1919	0.081
1920	0.109
1921	0.091
1922	0.035
1923	0.094
1924	0.149
1925	0.325
1926	0.238
1927	0.408
1928	0.499
1929	0.551
1930	0.651
1931	0.731
1932	0.787
1933	0.807
1934	0.853
1935	0.791
1936	0.819
1937	0.781
1938	0.761
1939	0.576
1940	0.572
1941	0.512
1942	0.492
1943	0.427
1944	0.327
1945	0.247
1946	0.252
1947	0.207
1948	0.221
1949	0.262
1950	0.28
1951	0.21
1952	0.221
1953	0.276
1954	0.352
1955	0.43
1956	0.497
1957	0.598
1958	0.607
1959	0.472
1960	0.509
1961	0.453
1962	0.365
1963	0.179
1964	0.088
1965	0.093
1966	0.117
1967	0.123
1968	0.108
1969	0.139
1970	0.111
1971	0.101
1972	0.075
1973	0.063
1974	0.071
1975	0.092
1976	0.097
1977	0.178
1978	0.197
1979	0.179
1980	0.154
1981	0.179
1982	0.157
1983	0.175
1984	0.147
1985	0.15
1986	0.079
1987	0.036
1988	0.042
1989	0.02
1990	0.008
1991	0.009
1992	0.02
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0.006
2002	0.023
2003	0.023
2004	0.033
2005	0.044
2006	0.045
2007	0.052
2008	0.081
2009	0.08
2010	0.068
2011	0.016
2012	0.004
2013	0.026
2014	0.059
2015	0.014
2016	0
2017	0
2018	0.005
2019	0.024
2020	0.013
2021	0.005
2022	0.048
2023	0.046
2024	0.056
2025	0.047
2026	0.074
2027	0.044
2028	0.13
2029	0.136
2030	0.157
2031	0.196
2032	0.191
2033	0.154
2034	0.1
2035	0.048
2036	0.043
2037	0.027
2038	0.023
2039	0.034
2040	0.031
2041	0.026
2042	0.027
2043	0.013
2044	0.005
2045	0.01
2046	0
2047	0.005
2048	0.008
2049	0.012
2050	0.042
2051	0.094
2052	0.12
2053	0.15
2054	0.176
2055	0.199
2056	0.171
2057	0.195
2058	0.172
2059	0.077
2060	0.018
2061	0.013
2062	0
2063	0.014
2064	0.018
2065	0.036
2066	0.028
2067	0.017
2068	0
2069	0.006
2070	0.019
2071	0.019
2072	0.073
2073	0.076
2074	0.112
2075	0.142
2076	0.118
2077	0.097
2078	0.099
2079	0.059
2080	0.042
2081	0.046
2082	0.014
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	0
2093	0.001
2094	0.001
2095	0.016
2096	0.022
2097	0.033
2098	0.052
2099	0.033
2100	0.032
2101	0
2102	0.019
2103	0.013
2104	0.015
2105	0.012
2106	0.018
2107	0.013
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	0
2119	0
2120	0
2121	0
2122	0
2123	0.015
2124	0.033
2125	0.053
2126	0.068
2127	0.081
2128	0.108
2129	0.128
2130	0.081
2131	0.059
2132	0.048
2133	0.045
2134	0.097
2135	0.106
2136	0.123
2137	0.164
2138	0.171
2139	0.196
2140	0.214
2141	0.284
2142	0.316
2143	0.408
2144	0.464
2145	0.543
2146	0.662
2147	0.727
2148	0.754
2149	0.807
2150	0.767
2151	0.716
2152	0.64
2153	0.585
2154	0.65
2155	0.574
2156	0.587
2157	0.575
2158	0.508
2159	0.416
2160	0.301
2161	0.268
2162	0.256
2163	0.227
2164	0.262
2165	0.19
2166	0.131
2167	0.148
2168	0.14
2169	0.209
2170	0.312
2171	0.358
2172	0.394
2173	0.463
2174	0.518
